NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201709;15.4;1;30;;4.6;1;18;5;0;0;0;0;0;1018.0;9;30;1007.0;9;9;24.3;1;30;;33.4;1;5;19.1;1;18;0;9;3;0;2;23;1;13.5;1;30;;6.7;1;21;20.4;1;6;0;0;3;22;29;1;0;0;10.8;1;19.3;1;24;30;18.9;1;30;18.3;1;30;1;15.4;1;21;25.2;1;5;15;1;3;30;98;1;30;30;62;9;30;12.5;1;30;128.3;1;22.3;1;310;1;14;26;11;0;30;21.0;1;310;1;14;25;9;0;30;15.9;1;290;1;14;22;13;2;30;5.4;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201710;61.6;1;31;;51.6;1;19;3;1;1;1;1;0;1022.4;9;31;1011.8;9;19;22.4;1;31;;27.4;1;5;16.5;1;29;0;6;0;0;8;30;0;13.1;1;31;;5.1;1;31;19.3;1;3;0;0;5;23;31;0;0;0;9.3;1;17.0;1;5;31;17.8;1;31;17.0;1;31;0;11.5;1;31;22.7;1;3;18;1;7;31;98;1;26;31;71;9;31;13.2;1;31;95.3;1;26.6;1;290;1;29;22;10;0;31;25.0;1;290;1;29;22;9;0;31;17.5;1;290;1;29;22;13;3;31;5.6;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201711;3.8;1;30;;1.4;1;5;2;0;0;0;0;0;1019.4;9;30;1009.3;9;29;14.5;1;30;;20.2;1;21;8.5;1;30;0;0;0;0;29;30;0;6.7;1;30;;-0.6;1;28;14.8;1;4;0;0;24;30;30;0;0;2;7.8;1;16.8;1;21;30;10.6;1;30;10.2;1;30;0;5.6;1;30;17.3;1;4;20;1;15;30;99;1;24;30;72;9;30;8.9;1;30;60.7;1;27.9;1;300;1;14;24;18;0;30;26.1;1;300;1;14;23;17;0;30;20.2;1;300;9;13;23;20;7;30;7.3;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201712;26.6;1;31;;6.2;1;9;8;1;0;0;0;0;1021.5;9;31;991.5;9;11;10.3;1;31;;17.9;1;30;3.6;1;2;0;0;0;0;31;31;0;3.6;1;31;;-2.0;1;13;9.4;1;30;0;0;31;31;31;0;0;3;6.7;1;14.1;1;13;31;7.0;1;31;6.7;1;31;0;2.4;1;2;13.7;1;30;33;1;9;31;100;1;26;31;78;9;31;7.5;1;31;39.9;1;31.9;1;280;1;27;26;17;1;31;29.8;1;280;1;27;26;15;1;31;19.8;1;290;1;27;26;22;9;31;7.0;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201801;47.3;1;31;;9.6;1;26;9;4;0;0;0;0;1019.6;9;31;1002.7;9;6;13.5;1;31;;19.7;1;5;7.9;1;27;0;0;0;0;31;31;0;7.1;1;31;;-2.3;1;13;13.6;1;3;0;0;25;31;31;0;0;1;6.4;1;13.7;1;13;31;10.3;1;31;10.0;1;31;0;4.6;1;13;15.8;1;3;32;1;1;31;100;1;24;31;81;9;31;9.6;1;31;47.7;1;30.3;1;280;1;16;29;21;4;31;28.3;1;280;1;16;27;19;2;31;21.1;1;290;1;16;26;22;10;31;7.6;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201802;52.2;1;28;;22.0;1;28;7;3;2;0;0;0;1014.1;9;28;1004.4;9;28;9.7;1;28;;17.5;1;16;4.7;1;8;0;0;0;0;28;28;0;2.6;1;28;;-5.3;1;28;8.6;1;20;1;0;28;28;28;0;0;6;7.1;1;13.3;1;28;28;6.2;1;28;5.7;1;28;0;0.1;1;27;12.1;1;16;14;1;27;28;100;1;28;28;72;9;28;6.5;1;28;50.6;1;23.8;1;280;1;6;25;16;0;28;22.4;1;280;1;6;25;15;0;28;17.1;1;290;1;6;24;21;5;28;7.0;1;28;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201803;148.6;1;31;;47.3;1;5;10;5;4;2;0;0;1005.3;9;31;992.3;9;5;14.8;1;31;;21.5;1;11;7.8;1;20;0;0;0;0;29;31;0;5.7;1;31;;1.2;1;14;12.0;1;11;0;0;28;31;31;0;0;0;9.1;1;13.6;1;8;31;10.2;1;31;9.7;1;31;0;4.8;1;20;16.8;1;11;32;1;15;31;100;1;30;31;78;9;31;8.9;1;31;76.6;1;31.4;1;280;1;2;31;17;3;31;29.3;1;280;1;2;30;17;1;31;21.8;1;290;1;2;29;20;10;31;6.7;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201804;157.1;1;30;;49.5;1;11;9;6;4;2;0;0;1013.2;9;30;996.9;9;11;19.5;1;30;;27.1;1;24;12.4;1;11;0;2;0;0;16;29;0;9.6;1;30;;5.8;1;1;13.2;1;26;0;0;17;30;30;0;0;0;9.9;1;17.7;1;27;30;14.6;1;30;14.2;1;30;0;10.6;1;11;20.2;1;24;23;1;17;30;100;1;23;30;78;9;30;11.6;1;30;101.0;1;21.8;1;140;1;11;25;10;0;30;20.6;1;140;1;11;25;9;0;30;15.7;1;290;1;16;23;13;1;30;4.9;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201805;77.6;1;31;;40.7;1;12;9;3;2;1;0;0;1014.9;9;31;1010.2;9;9;21.6;1;31;;27.6;1;23;11.9;1;14;0;8;0;0;10;29;0;12.8;1;31;;6.4;1;13;16.8;1;29;0;0;6;23;31;0;0;0;8.8;1;14.7;1;11;31;17.2;1;31;16.8;1;31;0;9.9;1;14;21.7;1;7;29;1;2;31;100;1;31;31;78;9;31;14.1;1;31;126.5;1;27.2;1;290;1;4;25;14;0;31;25.5;1;290;1;4;25;12;0;31;18.2;1;290;1;3;20;17;7;31;6.5;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201806;32.7;1;30;;13.5;1;5;5;3;1;0;0;0;1014.9;9;30;1009.9;9;5;27.6;1;30;;34.5;1;27;22.2;1;6;0;19;11;0;0;15;3;16.4;1;30;;13.4;1;8;21.1;1;22;0;0;0;7;28;2;0;0;11.1;1;19.0;1;27;30;22.0;1;30;21.8;1;30;8;18.9;1;6;25.7;1;22;21;1;25;30;100;1;4;30;70;9;30;16.7;1;30;170.1;1;23.5;1;300;1;14;22;8;0;30;22.1;1;300;1;14;19;7;0;30;15.7;1;310;1;14;17;10;2;30;5.2;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201807;41.8;1;31;;13.8;1;16;5;4;2;0;0;0;1014.5;9;31;1009.8;9;1;32.1;1;31;;36.4;1;26;25.6;1;16;0;31;23;3;0;2;19;19.7;1;31;;16.3;1;1;23.8;1;28;0;0;0;0;19;13;0;0;12.4;1;17.4;1;24;31;25.9;1;31;25.7;1;31;24;21.9;1;21;29.8;1;30;20;1;8;31;100;1;4;31;60;9;31;18.1;1;31;216.3;1;20.3;1;280;1;16;28;9;0;31;19.2;1;280;1;16;26;6;0;31;14.3;1;280;1;16;23;14;0;31;5.1;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201808;21.8;1;31;;13.2;1;12;3;2;1;0;0;0;1016.6;9;31;1012.3;9;7;31.4;1;31;;37.9;1;5;24.2;1;25;0;30;21;5;0;4;13;19.9;1;31;;15.1;1;27;26.3;1;4;0;0;0;0;19;12;3;0;11.5;1;17.6;1;27;31;25.6;1;31;25.3;1;31;20;20.3;1;25;32.0;1;5;23;1;11;31;99;1;12;31;60;9;31;17.9;1;31;206.9;1;21.6;1;270;1;9;28;12;0;31;20.4;1;270;1;9;26;10;0;31;15.2;1;280;1;9;25;18;1;31;6.3;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201809;0.6;1;30;;0.2;1;27;0;0;0;0;0;0;1019.5;9;30;1013.3;1;4;28.4;1;30;;34.3;1;20;23.3;1;26;0;27;7;0;0;9;4;16.5;1;30;;9.1;1;27;20.5;1;23;0;0;1;10;27;4;0;0;11.9;1;19.3;1;3;30;22.5;1;30;22.0;1;30;5;16.6;1;27;27.0;1;20;18;1;2;30;100;1;27;30;65;9;30;15.9;1;30;142.1;1;19.0;1;280;1;21;21;7;0;30;18.0;1;280;1;21;19;6;0;30;13.8;1;290;1;13;17;13;0;30;4.9;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201810;296.3;1;31;;104.1;1;9;11;9;5;3;2;1;1015.3;1;31;995.7;1;29;19.7;1;31;;26.1;1;4;7.3;1;29;0;1;0;0;14;31;0;12.9;1;31;;2.0;1;30;19.8;1;12;0;0;6;23;31;0;0;0;6.8;1;14.7;1;5;31;16.3;1;31;16.0;1;31;0;6.0;1;29;21.7;1;14;20;1;2;31;100;1;26;31;81;1;31;14.6;1;31;77.0;1;28.0;1;280;1;29;27;17;1;31;26.2;1;280;1;29;26;16;0;31;20.6;1;290;1;29;23;19;6;31;6.7;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201811;54.8;1;30;;29.0;1;17;9;3;1;0;0;0;1014.7;1;30;1002.4;1;20;15.6;1;30;;21.0;1;12;8.0;1;19;0;0;0;0;29;30;0;7.8;1;30;;1.7;1;25;15.1;1;15;0;0;22;29;30;0;0;0;7.8;1;14.6;1;28;30;11.7;1;30;11.4;1;30;0;6.9;1;25;17.7;1;12;40;1;3;30;100;1;29;30;87;1;30;11.2;1;30;37.4;1;19.8;1;290;1;26;20;8;0;30;18.7;1;290;1;26;20;6;0;30;13.8;1;290;1;3;17;8;0;30;4.1;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201812;52.4;1;31;;26.2;1;13;3;2;2;0;0;0;1024.0;1;31;1009.5;1;13;13.7;1;31;;19.5;1;3;7.0;1;13;0;0;0;0;31;31;0;6.0;1;31;;-1.1;1;26;12.7;1;4;0;0;25;31;31;0;0;1;7.7;1;13.0;1;5;31;9.9;1;31;9.5;1;31;0;4.4;1;26;15.4;1;4;42;1;25;31;100;1;27;31;85;1;31;9.8;1;31;37.5;1;30.6;1;290;1;9;25;13;1;31;28.6;1;290;1;9;25;12;1;31;21.7;1;290;1;9;23;18;2;31;5.4;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201901;31.6;1;31;;9.6;1;29;5;3;0;0;0;0;1018.9;1;31;997.4;1;31;9.2;1;31;;13.1;1;26;4.4;1;6;0;0;0;0;31;31;0;3.2;1;31;;-1.4;1;16;9.1;1;14;0;0;31;31;31;0;0;2;6.0;1;12.9;1;19;31;6.2;1;31;5.9;1;31;0;3.1;1;6;11.0;1;14;33;1;4;31;100;1;31;31;78;1;31;7.1;1;31;45.3;1;30.9;1;290;1;6;27;25;3;31;28.9;1;290;1;6;27;24;1;31;21.9;1;290;1;6;27;26;16;31;9.2;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201902;0.8;1;28;;0.4;1;4;0;0;0;0;0;0;1024.1;1;28;989.3;1;1;15.2;1;28;;26.3;1;27;6.5;1;3;0;1;0;0;24;28;0;4.7;1;28;;-0.2;1;21;9.2;1;10;0;0;28;28;28;0;0;3;10.5;1;20.4;1;27;28;10.0;1;28;9.5;1;28;0;4.4;1;3;16.1;1;27;15;1;27;28;100;1;26;28;77;1;28;8.5;1;28;55.4;1;27.1;1;290;1;3;20;10;0;28;25.4;1;290;1;3;19;10;0;28;19.2;1;300;9;3;17;11;5;28;5.3;1;28;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201903;3.8;1;31;;3.2;1;13;1;0;0;0;0;0;1022.7;1;31;1004.7;1;6;17.7;1;31;;25.1;1;23;13.5;1;13;0;1;0;0;27;31;0;6.3;1;31;;-0.3;1;12;13.1;1;10;0;0;28;31;31;0;0;1;11.4;1;20.6;1;22;31;12.0;1;31;11.7;1;31;0;7.3;1;12;16.7;1;24;17;1;16;31;100;1;6;31;62;1;31;7.9;1;31;110.2;1;26.3;1;300;1;15;28;19;0;31;24.7;1;300;1;15;25;17;0;31;19.0;1;290;1;15;25;22;7;31;6.8;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201904;37.0;1;30;;17.0;1;22;7;2;1;0;0;0;1013.0;1;30;997.9;1;23;18.2;1;30;;22.8;1;24;11.3;1;3;0;0;0;0;21;30;0;7.9;1;30;;0.2;1;5;14.0;1;25;0;0;22;30;30;0;0;0;10.3;1;17.2;1;8;30;13.1;1;30;12.7;1;30;0;8.7;1;5;18.0;1;25;17;1;13;30;99;1;26;30;67;1;30;9.1;1;30;111.0;1;24.8;1;290;1;12;28;12;0;30;23.3;1;290;1;12;28;10;0;30;18.4;1;290;1;12;28;19;3;30;5.7;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201905;41.8;1;31;;21.2;1;17;7;3;1;0;0;0;1015.4;9;29;1005.4;1;17;21.1;1;31;;29.6;1;31;14.5;1;17;0;6;0;0;12;29;0;11.1;1;31;;1.4;1;7;15.5;1;24;0;0;8;30;31;0;0;0;10.0;1;17.9;1;23;31;16.1;1;31;15.9;1;31;0;9.8;1;7;22.2;1;31;17;1;15;31;98;1;8;31;62;1;31;10.6;1;31;154.9;1;26.1;1;310;1;5;31;20;0;31;24.5;1;310;1;5;31;17;0;31;18.2;1;300;1;5;28;22;6;31;7.6;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201906;17.8;1;30;;7.8;1;20;6;1;0;0;0;0;1015.5;1;30;1010.0;1;5;27.8;1;30;;37.0;1;29;16.8;1;11;0;20;9;4;1;13;6;14.9;1;30;;7.6;1;13;23.3;1;29;0;0;2;16;29;1;0;0;12.9;1;19.2;1;17;30;21.4;1;30;21.1;1;30;6;14.4;1;11;30.2;1;29;17;1;17;30;96;1;26;30;64;1;30;14.5;1;30;179.3;1;24.0;1;300;1;5;27;6;0;30;22.6;1;300;1;5;24;6;0;30;15.9;1;290;1;5;19;11;2;30;5.0;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201907;28.2;1;31;;9.8;1;9;4;4;0;0;0;0;1014.2;1;31;1006.3;1;27;31.7;1;31;;36.8;1;22;24.3;1;27;0;30;23;4;0;3;17;20.3;1;31;;14.1;1;29;24.4;1;22;0;0;0;1;11;20;0;0;11.4;1;19.6;1;29;31;26.0;1;31;25.6;1;31;25;21.2;1;27;30.6;1;22;17;1;29;31;95;1;26;31;58;1;31;18.0;1;31;220.7;1;22.0;1;280;1;15;28;13;0;31;20.7;1;280;1;15;28;10;0;31;14.4;1;300;1;28;22;15;0;31;5.8;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201908;6.2;1;31;;4.4;1;20;2;0;0;0;0;0;1016.1;1;31;1010.6;1;7;31.4;1;31;;37.6;1;30;22.2;1;20;0;30;23;4;0;4;13;18.8;1;31;;14.9;1;1;24.1;1;9;0;0;0;1;20;11;0;0;12.6;1;19.4;1;25;31;25.1;1;31;24.6;1;31;18;19.1;1;20;29.9;1;30;15;1;3;31;95;1;24;31;58;1;31;16.6;1;31;192.2;1;19.9;1;290;1;19;24;8;0;31;18.8;1;290;1;19;22;6;0;31;14.1;1;290;1;19;16;13;0;31;4.9;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201909;50.9;1;30;;15.0;1;21;5;5;3;0;0;0;1018.7;1;30;1013.1;1;22;26.8;1;30;;34.6;1;17;15.8;1;10;0;23;5;0;1;15;1;15.7;1;30;;9.8;1;9;20.5;1;1;0;0;1;13;29;1;0;0;11.1;1;17.2;1;13;30;21.3;1;30;20.8;1;30;2;14.6;1;10;26.6;1;17;20;1;4;30;98;1;22;30;62;1;30;14.2;1;30;141.1;1;24.3;1;290;1;5;25;11;0;30;22.9;1;290;1;5;23;10;0;30;18.3;1;290;1;5;20;14;1;30;5.4;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201910;140.1;1;31;;120.7;1;22;6;2;1;1;1;1;1016.3;1;31;1006.2;1;20;21.5;1;31;;27.2;1;1;16.1;1;21;0;2;0;0;6;30;0;13.0;1;31;;6.1;1;16;19.4;1;13;0;0;5;25;31;0;0;0;8.4;1;15.0;1;11;31;17.3;1;31;16.9;1;31;0;13.4;1;16;21.3;1;12;34;1;7;31;100;1;29;31;77;1;31;14.4;1;31;76.2;1;22.6;1;310;1;2;21;12;0;31;21.3;1;310;1;2;21;8;0;31;15.6;1;300;1;7;18;13;2;31;4.8;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201911;32.6;1;30;;5.2;1;3;11;1;0;0;0;0;1007.9;1;30;993.1;1;23;14.4;1;30;;21.9;1;2;7.8;1;14;0;0;0;0;28;30;0;6.2;1;30;;-1.4;1;20;12.1;1;3;0;0;24;30;30;0;0;3;8.1;1;14.5;1;21;30;10.3;1;30;9.8;1;30;0;4.9;1;15;16.3;1;2;43;1;21;30;100;1;30;30;82;1;30;9.6;1;30;43.6;1;30.4;1;300;1;3;26;16;1;30;28.4;1;300;1;3;26;14;1;30;20.1;1;290;1;3;26;18;3;30;5.2;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;201912;61.5;1;31;;20.7;1;13;9;3;2;0;0;0;1017.6;1;31;996.7;1;20;14.2;1;31;;19.7;1;24;9.1;1;11;0;0;0;0;31;31;0;7.1;1;31;;0.7;1;11;14.2;1;17;0;0;25;31;31;0;0;0;7.0;1;11.4;1;8;31;10.6;1;31;10.5;1;31;0;4.9;1;11;15.3;1;17;45;1;10;31;100;1;29;31;83;1;31;10.3;1;31;37.6;1;29.8;1;300;1;13;24;17;1;31;28.9;9;300;1;13;24;15;1;31;20.5;1;290;1;13;24;19;6;31;5.5;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;202001;59.0;1;31;;22.0;1;23;5;5;3;0;0;0;1026.0;1;31;1016.9;1;28;12.5;1;31;;19.5;1;31;5.5;1;20;0;0;0;0;31;31;0;4.8;1;31;;-1.5;1;6;9.2;1;4;0;0;31;31;31;0;0;3;7.7;1;14.5;1;14;31;8.7;1;31;8.4;1;31;0;3.9;1;20;14.1;1;31;30;1;5;31;100;1;28;31;82;1;31;8.9;1;31;36.2;1;23.6;1;280;1;17;24;11;0;31;22.3;9;280;1;17;24;9;0;31;16.7;1;290;1;17;23;13;3;31;4.8;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;202002;9.6;1;29;;4.8;1;27;3;0;0;0;0;0;1024.3;1;29;1008.4;1;29;16.4;1;29;;22.8;1;2;10.8;1;26;0;0;0;0;25;29;0;6.3;1;29;;-2.3;1;6;12.2;1;11;0;0;26;29;29;0;0;1;10.1;1;17.0;1;20;29;11.3;1;29;11.1;1;29;0;4.9;1;6;17.0;1;3;14;1;11;29;100;1;10;29;74;1;29;9.1;1;29;65.2;1;28.3;1;290;1;27;23;11;2;29;27.4;9;290;1;27;22;11;0;29;18.3;1;290;1;27;20;16;5;29;5.7;1;29;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;202003;64.2;1;31;;20.8;1;3;10;4;3;0;0;0;1017.4;1;31;998.9;1;2;15.2;1;31;;20.7;1;18;8.9;1;26;0;0;0;0;30;31;0;7.0;1;31;;1.2;1;15;11.2;1;13;0;0;29;31;31;0;0;0;8.2;1;14.1;1;28;31;11.1;1;31;10.7;1;31;0;5.2;1;26;14.8;1;11;33;1;28;31;99;1;5;31;74;1;31;9.1;1;31;79.0;1;31.7;1;290;1;2;28;15;2;31;29.2;9;290;1;2;28;13;2;31;21.4;1;290;1;2;21;18;5;31;6.0;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;202004;136.0;1;30;;54.6;1;21;9;6;5;1;1;0;1016.1;1;30;1007.3;1;20;18.8;1;30;;23.8;1;14;12.3;1;1;0;0;0;0;19;30;0;10.2;1;30;;1.3;1;4;14.2;1;18;0;0;14;30;30;0;0;0;8.5;1;16.2;1;4;30;14.5;1;30;14.1;1;30;0;9.4;1;4;18.0;1;23;30;1;3;30;98;1;26;30;78;1;30;11.8;1;30;93.4;1;22.7;1;310;1;30;22;4;0;30;22.0;9;310;1;30;20;4;0;30;14.1;1;280;1;28;16;5;0;30;4.4;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;202005;103.3;1;31;;54.9;1;10;7;5;2;1;1;0;1016.7;1;31;1003.2;1;11;24.3;1;31;;29.7;1;21;17.8;1;11;0;12;0;0;3;23;0;14.2;1;31;;9.5;1;1;18.4;1;21;0;0;1;19;31;0;0;0;10.1;1;16.3;1;22;31;19.2;1;31;19.0;1;31;0;15.5;1;11;24.1;1;21;25;1;25;31;97;1;29;31;70;1;31;14.4;1;31;152.8;1;21.9;1;290;1;19;28;10;0;31;20.9;9;290;1;19;26;8;0;31;15.3;1;290;1;19;22;14;1;31;5.5;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;202006;25.2;1;30;;12.8;1;6;4;1;1;0;0;0;1014.4;1;30;1002.6;1;4;26.3;1;30;;33.4;1;28;20.9;1;7;0;20;3;0;0;18;3;15.7;1;30;;11.8;1;19;21.6;1;29;0;0;0;14;28;2;0;0;10.6;1;16.4;1;20;30;21.0;1;30;20.6;1;30;4;17.3;1;9;26.2;1;28;28;1;30;30;96;1;13;30;66;1;30;15.1;1;30;166.4;1;24.4;1;280;1;5;26;8;0;30;22.4;9;280;1;5;25;7;0;30;15.2;1;290;1;5;21;10;1;30;5.4;1;30;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
11203004;LEZIGNAN-CORBIERES;43.173000;2.728833;60;202007;40.5;1;31;;38.3;1;23;1;1;1;1;0;0;1016.8;1;31;1011.9;1;1;30.8;1;31;;35.7;1;23;25.4;1;16;0;31;22;2;0;3;11;19.1;1;31;;15.4;1;20;24.0;1;23;0;0;0;0;20;12;0;0;11.7;1;19.0;1;9;31;25.0;1;31;24.7;1;31;23;21.0;1;16;29.9;1;23;14;1;8;31;95;1;28;31;56;1;31;16.5;1;31;219.5;1;22.6;1;340;1;23;27;14;0;31;21.2;9;340;1;23;25;12;0;31;15.7;1;230;1;23;23;17;1;31;6.1;1;31;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
